CustomerID,churn,tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,sat_score,MaritalStatus,NumberOfAddress,complaint_score,OrderAmountHikeFromlastYear,CouponUsed,frequency,order_gap_days,spend,sent_slope,sent_avg,micro_risk_score,pagerank_score,churn_neighbor_ratio,degree_centrality,churn_score,risk,domain
54334,0,4.0,Computer,1,16.0,Credit Card,Male,4.0,4,Laptop & Accessory,5,Married,3,0,12.0,6.0,7.0,11.0,155.72,0.25646315979444584,0.5299713378345423,0.4078441537228393,0.004760918637140876,0.2944691143566981,0.07850812883425912,1.2,LOW,Ecommerce
54335,0,19.0,Mobile Phone,3,11.0,Debit Card,Female,2.0,4,Laptop & Accessory,5,Married,6,1,12.0,1.0,2.0,4.0,175.06,0.12319982253540403,0.06508234204820117,0.342243364265221,0.004577831403304975,0.011829382656161779,0.16959009640687753,0.5,LOW,Ecommerce
54336,0,30.0,Mobile Phone,1,15.0,Debit Card,Female,4.0,4,Mobile Phone,5,Married,6,1,19.0,3.0,3.0,3.0,167.57,-0.3064954342725144,0.003716781674909686,0.1553523281178438,0.009346099245867174,0.5019806936749193,0.12875006701490058,1.6,LOW,Ecommerce
54337,0,7.0,Mobile Phone,1,9.0,Debit Card,Male,3.0,4,Mobile Phone,1,Single,2,0,15.0,2.0,2.0,3.0,150.0,-0.00452304655414313,0.3090879278064509,0.3538704637353215,0.005832833694632668,0.004440937353318941,0.24591796010481898,0.3,LOW,Ecommerce
54338,1,1.0,Phone,1,9.0,Debit Card,Male,3.0,5,Mobile Phone,1,Single,3,0,23.0,2.0,2.0,1.0,136.02,-0.44127642319345795,-0.0025314662769991003,0.41711910569875477,0.008037419937210199,0.27534927585635,0.05241146366144785,53.9,MEDIUM,Ecommerce
54339,0,20.0,Mobile Phone,3,7.0,E wallet,Female,4.0,4,Fashion,5,Married,3,0,26.0,9.0,16.0,5.0,229.53,-0.04128812854841246,-0.035992840358715,0.13162362058749388,0.00865808962032328,0.3861022514950187,0.041961810653997934,2.6,LOW,Ecommerce
54340,0,12.0,Phone,1,16.0,Debit Card,Female,4.0,4,Mobile Phone,1,Single,3,0,13.0,2.0,3.0,2.0,147.88,-0.12496167772566796,0.5148539754701144,0.167523496521713,0.008367868182539073,0.34814051013764863,0.13606064550588368,2.8,LOW,Ecommerce
54341,0,5.0,Mobile Phone,1,19.0,Credit Card,Female,4.0,4,Mobile Phone,1,Married,10,1,24.0,2.0,2.0,3.0,164.29,-0.6615831519717225,0.603911142761429,0.4077680577154273,0.00669714253879284,0.19432139951248648,0.14147162079557057,0.8,LOW,Ecommerce
54342,0,8.0,Phone,1,34.0,Credit Card,Female,4.0,4,Mobile Phone,4,Single,4,0,16.0,1.0,2.0,3.0,148.11,0.28653524529537644,0.5335864975452375,0.40065190356638314,0.0014884519420831827,0.2839607155602438,0.18341635270433426,0.8,LOW,Ecommerce
54343,1,5.0,Mobile Phone,3,27.0,E wallet,Female,4.0,4,Mobile Phone,4,Single,3,1,23.0,1.0,2.0,3.0,156.4,-0.3243321469648084,0.032708114909789796,0.40881347706865306,0.008599073212843315,0.20034797639878843,0.29463500544963045,59.9,MEDIUM,Ecommerce
54344,0,24.0,Mobile Phone,1,7.0,Credit Card,Male,3.0,5,Mobile Phone,3,Married,4,0,16.0,2.0,2.0,3.0,161.9,-0.1954401198506711,-0.7559155951012733,0.15063557469155958,0.006729224188903608,0.15049710453588375,0.2558220544593514,0.2,LOW,Ecommerce
54345,0,27.0,Mobile Phone,1,20.0,Credit Card,Female,3.0,2,Laptop & Accessory,5,Married,3,0,12.0,2.0,2.0,4.0,169.5,-0.21809816984893032,0.04071756544286072,0.30526195706350273,0.004713476980009665,0.22337428455486788,0.0753015563655153,0.5,LOW,Ecommerce
54346,0,7.0,Mobile Phone,1,21.0,Credit Card,Female,4.0,4,Mobile Phone,4,Married,3,0,14.0,2.0,2.0,7.0,152.56,0.057537872910030444,-0.2031920050708195,0.1744334491967187,0.0029057141492081348,0.291659859422424,0.14212152971855313,1.7,LOW,Ecommerce
54347,0,14.0,Mobile Phone,1,11.0,Credit Card,Female,3.0,4,Others,3,Married,3,0,,2.0,10.0,10.0,315.33,-0.31812690148834166,0.04810999239576479,0.37240720606528765,0.003922503849916619,0.3070897109576662,0.21720383832426024,3.2,LOW,Ecommerce
54348,0,29.0,Mobile Phone,1,21.0,Credit Card,Male,4.0,2,Others,4,Single,10,0,,3.0,3.0,16.0,312.22,-0.726552667542213,-0.16843635708704355,0.5504532627825939,0.0028527392013775856,0.42233733135225027,0.15270217010207557,1.2,LOW,Ecommerce
54349,0,8.0,Computer,1,9.0,Debit Card,Male,3.0,5,Laptop & Accessory,3,Married,3,0,18.0,1.0,2.0,5.0,220.47,0.07213894096248283,0.09170405781375922,0.20342062018756585,0.007431060367378982,0.31276968713767195,0.062466277771137536,1.6,LOW,Ecommerce
54350,0,25.0,Mobile Phone,1,10.0,Credit Card,Female,4.0,4,Grocery,4,Single,5,0,19.0,,2.0,1.0,262.34,0.10573089938704651,-0.3157102516926258,0.18885147676036496,0.007207203562479533,0.3601243333176228,0.22775126530949322,0.4,LOW,Ecommerce
54351,0,26.0,Mobile Phone,1,7.0,Debit Card,Male,4.0,5,Others,3,Married,2,0,15.0,8.0,12.0,10.0,324.99,-0.10988954740328988,-0.41228697468735154,0.34647675295989167,0.008458066259552463,0.46032058743452353,0.15331467352686382,1.6,LOW,Ecommerce
54352,0,1.0,Phone,1,16.0,Credit Card,Female,5.0,4,Mobile Phone,4,Single,3,0,17.0,1.0,2.0,4.0,147.79,-0.39437086255700265,0.5890765930283569,0.11385510281934164,0.005489467255823251,0.4650800190341584,0.0865583180193646,23.3,LOW,Ecommerce
54353,1,1.0,Mobile Phone,1,30.0,Debit Card,Male,3.0,5,Laptop & Accessory,3,Married,5,1,14.0,2.0,2.0,2.0,184.16,-0.27331933773321443,-0.2878630453470614,0.06741168508103504,0.0028031647302601374,0.26010198736176016,0.09702260199423655,88.0,HIGH,Ecommerce
54354,0,17.0,Computer,1,14.0,Credit Card,Male,3.0,2,Mobile Phone,1,Married,6,0,15.0,2.0,3.0,3.0,145.89,-0.48935971049407656,0.10013265010254142,0.3724435924998096,0.005917647399050515,0.57918830535959,0.06657996948284084,3.0,LOW,Ecommerce
54355,0,19.0,Computer,1,9.0,Credit Card,Male,4.0,5,Grocery,1,Married,11,0,,2.0,12.0,9.0,292.92,-0.3581691790062978,0.4818059386411342,0.18117112947857286,0.003296478225047802,0.5045514273779295,0.23961039496563966,3.2,LOW,Ecommerce
54356,0,11.0,Mobile Phone,1,28.0,Debit Card,Male,4.0,2,Mobile Phone,5,Married,3,1,13.0,2.0,2.0,8.0,160.64,-0.27520938095124836,0.4657216504918291,0.554456115633086,0.0016900694000616734,0.46516079061354076,0.2977793891945627,8.5,LOW,Ecommerce
54357,0,9.0,Computer,1,9.0,Credit Card,Female,3.0,4,Laptop & Accessory,4,Single,7,0,12.0,1.0,2.0,3.0,169.25,0.2031817212674668,0.4179392819661405,0.4188445613323117,0.004435408664192737,0.3767714621305124,0.0870526951480754,0.9,LOW,Ecommerce
54358,0,16.0,Computer,1,28.0,Credit Card,Female,3.0,4,Laptop & Accessory,3,Married,4,0,17.0,1.0,2.0,3.0,177.65,-0.15878328513107515,0.22114660580061413,0.45491466710566714,0.006704822673712626,0.17641434653117913,0.2849036840280072,0.3,LOW,Ecommerce
54359,0,12.0,Mobile Phone,1,9.0,Debit Card,Male,3.0,4,Laptop & Accessory,3,Married,11,0,15.0,2.0,2.0,1.0,190.53,-0.18435992353293817,0.38960132341473985,0.33425125584090465,0.004769686922848048,0.355238203463835,0.1060723285726623,3.3,LOW,Ecommerce
54360,0,12.0,Mobile Phone,1,36.0,COD,Male,3.0,4,Laptop & Accessory,1,Married,5,0,19.0,1.0,2.0,8.0,187.61,0.5364077546233738,0.6492352530424618,0.1609871424249069,0.005088406460186456,0.14495675683237544,0.22200486511005113,0.2,LOW,Ecommerce
54361,0,1.0,Computer,1,7.0,COD,Male,3.0,5,Laptop & Accessory,5,Married,7,0,20.0,3.0,3.0,1.0,167.98,0.05573874915661417,0.27000903759814937,0.06638833348039913,0.0020694568095491655,0.2635600823544546,0.022110878951152484,44.6,MEDIUM,Ecommerce
54362,0,23.0,Computer,1,25.0,Debit Card,Male,4.0,4,Laptop & Accessory,1,Married,3,1,16.0,1.0,2.0,8.0,193.04,0.051698353142447806,-0.6348809387256735,0.28747357058324124,0.003547810794684611,0.4409202610267963,0.10229157728520813,0.9,LOW,Ecommerce
54363,0,8.0,Computer,1,17.0,Credit Card,Male,3.0,4,Mobile Phone,3,Married,3,1,18.0,3.0,3.0,1.0,163.15,-0.16091022356263246,-0.11141328246003868,0.09254687830396574,0.008855667683738033,0.013529792545251594,0.09585795169316705,0.9,LOW,Ecommerce
54364,0,14.0,Mobile Phone,1,26.0,Credit Card,Male,2.0,4,Laptop & Accessory,1,Married,10,1,16.0,4.0,4.0,8.0,152.41,-0.2289115002910333,0.3785480286888351,0.18419405183813292,0.007610988884485176,0.1915693067380882,0.05839488811109684,0.6,LOW,Ecommerce
54365,1,2.0,Mobile Phone,1,36.0,Credit Card,Male,4.0,4,Laptop & Accessory,5,Married,9,1,20.0,2.0,2.0,1.0,191.73,-0.9559219320051452,-0.1508383734837617,0.3867896124745773,0.0035032503311530276,0.5224246983042695,0.21970623041933532,88.4,HIGH,Ecommerce
54366,1,1.0,Mobile Phone,3,34.0,E wallet,Female,3.0,4,Fashion,1,Married,3,0,23.0,1.0,2.0,10.0,201.39,-0.009377840422932548,0.7480424557834575,0.5640956969835758,0.005383141621919576,0.6499364004786987,0.04968048489911838,99.0,HIGH,Ecommerce
54367,0,1.0,Phone,1,12.0,Debit Card,Male,3.0,2,Mobile Phone,4,Married,3,1,17.0,3.0,3.0,3.0,148.28,0.08449291172691374,0.07472806873342741,0.3668154217993379,0.002337241257239892,0.34505255394291345,0.05772810930834007,23.6,LOW,Ecommerce
54368,0,10.0,Computer,1,25.0,Credit Card,Female,4.0,4,Mobile Phone,1,Single,3,0,14.0,1.0,2.0,8.0,146.53,-0.103749797964024,0.1340995085437745,0.26122100376410495,0.001140171619511598,0.43264869809398826,0.157266277379135,1.7,LOW,Ecommerce
54369,0,14.0,Computer,1,16.0,Debit Card,Male,4.0,5,Laptop & Accessory,1,Married,11,0,15.0,1.0,2.0,3.0,173.76,-0.09116801055087673,0.5498976795606942,0.4009386835332333,0.0028595923440949637,0.09672167643715836,0.2643944804888122,0.2,LOW,Ecommerce
54370,0,20.0,Mobile Phone,1,7.0,Credit Card,Male,4.0,4,Fashion,5,Married,9,0,17.0,1.0,2.0,5.0,218.96,0.1708432786783165,0.026860041076282898,0.4276696804752349,0.0011190300872598708,0.3935370556056241,0.08895862500092294,0.7,LOW,Ecommerce
54371,1,1.0,Mobile Phone,3,11.0,Credit Card,Male,3.0,6,Fashion,1,Married,3,0,12.0,7.0,10.0,5.0,229.0,-0.7664130219239559,0.1705108142912744,0.22945294290403545,0.007267647125774877,0.25802535556604717,0.04062994707783678,98.7,HIGH,Ecommerce
54372,0,4.0,Computer,1,7.0,Debit Card,Male,3.0,5,Fashion,3,Single,3,0,23.0,5.0,6.0,5.0,209.74,-0.22696439946614166,0.45964939359964496,0.15106276952130065,0.004788538129051163,0.37822349571572716,0.08403807445327192,7.9,LOW,Ecommerce
54373,0,1.0,Computer,3,27.0,Debit Card,Female,3.0,4,Laptop & Accessory,3,Single,3,0,15.0,2.0,2.0,5.0,224.81,-0.3908908588677591,-0.4889082463334745,0.15422898675079696,0.001746684915555882,0.5808515834679993,0.1858806346280505,54.9,MEDIUM,Ecommerce
54374,0,25.0,Mobile Phone,1,15.0,Debit Card,Male,3.0,5,Fashion,4,Married,7,0,17.0,3.0,1.0,8.0,249.89999999999998,0.4814527847460239,-0.014119264955019847,0.3235839532679319,0.008602326843721246,0.3232279507881363,0.1098099345016295,0.6,LOW,Ecommerce
54375,1,1.0,Mobile Phone,1,10.0,COD,Female,3.0,4,Mobile Phone,5,Single,7,1,12.0,1.0,2.0,5.0,151.57,-0.03730334044400979,0.4316613181516481,0.43285064098122894,0.006785147118545895,0.25814746010990114,0.0382810762983821,85.2,HIGH,Ecommerce
54376,0,15.0,Mobile Phone,3,13.0,Debit Card,Female,4.0,4,Fashion,1,Single,5,1,19.0,,2.0,1.0,260.91,-0.7108077923406093,0.12624005933703764,0.050535378047390486,0.005902977339894294,0.3560705964877122,0.15697588899125395,16.2,LOW,Ecommerce
54377,1,1.0,Computer,3,33.0,E wallet,Female,3.0,5,Laptop & Accessory,5,Single,7,0,16.0,2.0,2.0,2.0,191.96,-0.7541284879919927,0.686933524830992,0.2118849520283996,0.0027381342439067842,0.5857488360882253,0.06786033863006671,92.8,HIGH,Ecommerce
54378,1,1.0,Phone,1,7.0,COD,Male,3.0,4,Mobile Phone,3,Single,2,0,15.0,1.0,2.0,6.0,145.58,-0.33970370200724587,-0.5303693432747674,0.2618367472269749,0.00484722354896435,0.3593018616838102,0.26200495010129327,26.2,LOW,Ecommerce
54379,0,19.0,Computer,3,13.0,Credit Card,Female,3.0,5,Fashion,1,Single,8,0,13.0,6.0,13.0,5.0,213.65,-0.1917320636217274,-0.5760007071784533,0.4569516202229531,0.008602045726139856,0.28991291507099465,0.08699868173025947,10.5,LOW,Ecommerce
54380,0,28.0,Mobile Phone,3,10.0,E wallet,Female,3.0,4,Laptop & Accessory,5,Married,4,0,15.0,2.0,2.0,6.0,184.4,-0.4473146624230665,0.40787460664908715,0.1811795837032004,0.008413966706055839,0.24205280070712512,0.050787454200220274,1.2,LOW,Ecommerce
54381,0,10.0,Mobile Phone,1,12.0,Debit Card,Male,4.0,4,Laptop & Accessory,4,Single,10,0,17.0,3.0,4.0,8.0,184.14,0.5334286712951467,0.44632288597311,0.4222327484762405,0.0010802925724245059,0.024020752610682726,0.08473524646044392,0.3,LOW,Ecommerce
54382,0,7.0,Mobile Phone,1,11.0,Credit Card,Female,3.0,5,Mobile Phone,4,Married,8,0,22.0,1.0,2.0,2.0,151.22,0.04376197419477375,0.022699997267266667,0.16919939826629365,0.0012653883817604946,0.43300724444093025,0.14201004647817286,1.3,LOW,Ecommerce
54383,0,11.0,Computer,1,18.0,UPI,Male,3.0,4,Fashion,1,Married,3,1,15.0,2.0,1.0,8.0,246.85000000000002,0.09244489685892744,0.2601577600182897,0.4186072457394686,0.00988836124898292,0.5767677334443427,0.21535908770865939,0.5,LOW,Ecommerce
54384,0,12.0,Mobile Phone,3,10.0,Debit Card,Male,4.0,4,Fashion,3,Married,2,0,13.0,2.0,6.0,5.0,231.08999999999997,-0.25760448476966413,0.3980827910525627,0.42889239094151665,0.001807945434116468,0.007749185719417583,0.0271475917835537,0.5,LOW,Ecommerce
54385,0,5.0,Computer,1,7.0,Credit Card,Male,3.0,6,Laptop & Accessory,3,Married,2,0,13.0,1.0,2.0,5.0,168.45,0.16668224415340072,-0.22554528234069857,0.42985394896842843,0.0043886010316623696,0.5545852180027409,0.014843531210271231,1.3,LOW,Ecommerce
54386,0,31.0,Phone,1,10.0,Debit Card,Male,4.0,5,Mobile Phone,1,Married,5,0,18.0,1.0,2.0,1.0,146.77,-0.16412982829460354,-0.18273935001971967,0.3582076902889275,0.006342344518936283,0.16979961213079672,0.06817598147852288,0.2,LOW,Ecommerce
54387,0,11.0,Computer,3,11.0,E wallet,Male,3.0,4,Mobile Phone,1,Married,6,0,18.0,4.0,6.0,9.0,152.93,-0.13500295211224983,0.17589047167945465,0.2970471042410163,0.007271581451870846,0.49840671195215397,0.19345212130177453,4.7,LOW,Ecommerce
54388,0,3.0,Computer,3,7.0,Credit Card,Female,3.0,4,Fashion,1,Married,3,0,15.0,5.0,5.0,2.0,204.18,0.13330058794757793,0.46163558395748805,0.1503566232082371,0.002009681125368052,0.33104689007017846,0.2773055842856082,6.4,LOW,Ecommerce
54389,0,9.0,Computer,3,7.0,E wallet,Female,4.0,4,Fashion,3,Single,3,0,15.0,2.0,2.0,5.0,212.89,-0.5386992695180899,-0.3663827705431939,0.14906615758748243,0.007784775419227968,0.2112643202941287,0.21861882089949064,11.4,LOW,Ecommerce
54390,1,1.0,Phone,1,25.0,Credit Card,Male,3.0,5,Mobile Phone,1,Single,3,1,14.0,1.0,2.0,2.0,148.89,0.17910835795529478,0.02082094722599226,0.14213406960404062,0.004424519535652366,0.6267633264992958,0.14272594739546168,98.2,HIGH,Ecommerce
54391,0,26.0,Mobile Phone,1,9.0,Debit Card,Female,3.0,5,Mobile Phone,1,Single,9,0,16.0,3.0,3.0,3.0,157.12,0.004716764417162733,0.0023053473182245293,0.10774089082455163,0.004279477655284617,0.16237943717394246,0.040656712042539275,0.2,LOW,Ecommerce
54392,0,16.0,Mobile Phone,1,11.0,Cash on Delivery,Male,3.0,4,Others,1,Married,3,0,,1.0,12.0,16.0,317.32,0.33428326263412733,0.26718364201710565,0.6336004342546384,0.00712939902327876,0.2996745743648021,0.10532132800245447,1.0,LOW,Ecommerce
54393,0,31.0,Phone,2,13.0,Credit Card,Male,3.0,4,Mobile Phone,3,Married,10,0,18.0,1.0,3.0,3.0,147.67,-0.3726259269856455,0.0965206519964663,0.07892725797573429,0.004413692002729689,0.199234983295041,0.21038824867920497,0.2,LOW,Ecommerce
54394,0,24.0,Mobile Phone,3,7.0,Credit Card,Female,4.0,4,Others,1,Married,5,0,,2.0,2.0,7.0,320.17,-0.3269495372084579,-0.11835343352114377,0.21668327052242412,0.001834427323986727,0.5250057338357361,0.16612637861793472,0.9,LOW,Ecommerce
54395,1,1.0,Phone,1,21.0,Credit Card,Male,3.0,4,Mobile Phone,1,Married,7,1,14.0,2.0,2.0,5.0,149.36,-0.6485700664799436,0.5994263123029623,0.4160645580816766,0.0034036073637907717,0.44579338029955706,0.11045554634329162,84.4,HIGH,Ecommerce
54396,0,17.0,Mobile Phone,3,23.0,E wallet,Female,4.0,4,Grocery,1,Married,7,1,23.0,,2.0,10.0,285.64,0.025089301799451652,-0.115702992648328,0.5073911821092465,0.006726239383164495,0.19345301281589225,0.2164961505554628,0.5,LOW,Ecommerce
54397,1,1.0,Mobile Phone,1,9.0,Debit Card,Female,3.0,4,Mobile Phone,5,Married,9,0,21.0,2.0,2.0,8.0,152.07,-0.2802050094245262,-0.016838545208581454,0.5493956584863732,0.007893659367100027,0.5656147591967993,0.11962579891443417,56.8,MEDIUM,Ecommerce
54398,0,26.0,Computer,3,9.0,Debit Card,Male,4.0,5,Others,3,Single,3,1,,2.0,16.0,13.0,315.68,-0.18932354576935417,-0.5365990543678495,0.4134435910075179,0.0012539148856447677,0.42575401222169107,0.10042398787708437,4.7,LOW,Ecommerce
54399,0,6.0,Mobile Phone,3,11.0,Debit Card,Female,3.0,4,Mobile Phone,4,Married,4,0,12.0,2.0,2.0,3.0,164.31,-0.3542207578655838,-0.18545035073835806,0.07804196916246389,0.009969408136976457,0.479710375380641,0.05288328060663699,4.4,LOW,Ecommerce
54400,1,1.0,Mobile Phone,1,7.0,Debit Card,Male,4.0,5,Mobile Phone,3,Single,2,1,15.0,1.0,2.0,3.0,162.3,-0.6799788809192526,0.30643043053562,0.3832697745134215,0.009140814056887301,0.36306485863852656,0.1975099268291176,81.9,HIGH,Ecommerce
54401,0,13.0,Phone,1,7.0,Credit Card,Female,4.0,4,Mobile Phone,3,Married,9,0,15.0,2.0,2.0,3.0,147.32,-0.06454517014119679,0.22824078254194397,0.17451461046376943,0.0012401831389186537,0.23608325248500883,0.07705858478278513,1.5,LOW,Ecommerce
54402,0,6.0,Computer,3,33.0,E wallet,Male,4.0,4,Laptop & Accessory,1,Married,2,0,19.0,3.0,3.0,3.0,169.65,-0.18967603387658005,0.33980679602630476,0.36926598866100957,0.007958542609483199,0.2495261930304676,0.027591163768716426,3.5,LOW,Ecommerce
54403,0,15.0,Mobile Phone,1,26.0,Debit Card,Male,3.0,4,Laptop & Accessory,5,Married,4,0,17.0,1.0,2.0,1.0,155.72,-0.2556820977074787,0.3203929143782681,0.027747222185990888,0.005524256467534047,0.1320087863040162,0.1194401049116713,0.3,LOW,Ecommerce
54404,0,14.0,Mobile Phone,1,31.0,COD,Male,4.0,4,Laptop & Accessory,1,Married,3,0,18.0,3.0,5.0,8.0,158.19,0.41412684583948284,0.9350856145180616,0.17392332161076016,0.0020867634020496966,0.016008711589208045,0.20829169354061008,0.2,LOW,Ecommerce
54405,0,19.0,Mobile Phone,1,7.0,UPI,Male,4.0,2,Others,1,Married,2,0,,2.0,2.0,8.0,317.02,-0.07469770345782017,-0.199143530978764,0.3992421060636312,0.0021807861265517176,0.23548790357954727,0.2550697666022678,0.5,LOW,Ecommerce
54406,0,5.0,Computer,1,10.0,Credit Card,Male,4.0,4,Fashion,3,Married,11,0,13.0,,3.0,3.0,261.75,0.33101288017807756,-0.5477694973739154,0.33364419580021637,0.0036273722875692234,0.17041901975040824,0.15780429396485324,0.4,LOW,Ecommerce
54407,0,7.0,Mobile Phone,1,12.0,Debit Card,Female,4.0,5,Mobile Phone,1,Married,3,0,14.0,1.0,2.0,3.0,154.11,-0.20997565480480895,-0.3202211984286095,0.28479517965279666,0.0037594258622589407,0.3441676549704596,0.2568270386836328,1.9,LOW,Ecommerce
54408,0,8.0,Mobile Phone,1,9.0,Debit Card,Male,3.0,5,Laptop & Accessory,5,Married,8,0,14.0,1.0,6.0,10.0,184.57,0.023432885139597057,-0.18146073433263657,0.41288184156753327,0.004882126500977444,0.3259161283761676,0.20597730557692756,1.8,LOW,Ecommerce
54409,0,11.0,Mobile Phone,1,7.0,Credit Card,Female,3.0,5,Mobile Phone,5,Married,4,0,15.0,1.0,2.0,3.0,164.2,-0.06664280487690047,-0.28973077464676444,0.2988460565371792,0.0026137746753807107,0.4439707654655666,0.2865266697350324,1.0,LOW,Ecommerce
54410,0,19.0,Computer,1,14.0,Debit Card,Male,4.0,2,Laptop & Accessory,3,Married,6,0,18.0,2.0,2.0,3.0,189.34,-0.5592866928554369,0.13746433905794167,0.11237629323701794,0.00831302415939153,0.11289949357512558,0.09632026265881201,0.3,LOW,Ecommerce
54411,1,1.0,Computer,1,17.0,Credit Card,Male,4.0,4,Fashion,3,Married,8,0,12.0,1.0,2.0,5.0,225.48,0.1285014918791738,0.6010619622228085,0.1254499429509423,0.008417212446491617,0.23215772134645116,0.23580462757950554,42.1,MEDIUM,Ecommerce
54412,0,13.0,Computer,1,9.0,Cash on Delivery,Female,4.0,4,Fashion,3,Single,2,0,26.0,7.0,1.0,9.0,234.38,-0.09054608210972476,0.7158636291879659,0.3197605724808559,0.004344007956939245,0.08008275244732377,0.1365449733217367,0.3,LOW,Ecommerce
54413,0,3.0,Phone,1,22.0,Debit Card,Male,3.0,4,Mobile Phone,1,Single,3,0,20.0,2.0,2.0,6.0,148.4,0.17392546588988816,0.3017234007386418,0.33911186689217127,0.002631074678977353,0.33912121252289346,0.012654807221805299,0.8,LOW,Ecommerce
54414,0,16.0,Mobile Phone,1,24.0,Debit Card,Female,3.0,2,Laptop & Accessory,5,Single,5,1,14.0,2.0,2.0,3.0,190.45,-0.2756086167384678,0.9565088861816061,0.15954452297954608,0.007685599685414112,0.03172680963842145,0.03649721875683535,0.3,LOW,Ecommerce
54415,0,3.0,Mobile Phone,3,27.0,E wallet,Male,3.0,4,Laptop & Accessory,1,Married,4,0,15.0,2.0,2.0,3.0,194.31,-0.09945331447392938,-0.04254922262656763,0.13160565191487322,0.005430033688908008,0.5004125974233953,0.2268420273902803,4.3,LOW,Ecommerce
54416,0,1.0,Mobile Phone,1,7.0,Debit Card,Female,4.0,4,Laptop & Accessory,3,Married,2,0,13.0,2.0,2.0,3.0,173.98,-0.3100557079770064,-0.5530076168009707,0.23855357321663803,0.004062273970250224,0.1841318906006615,0.0405634591006758,0.6,LOW,Ecommerce
54417,0,16.0,Mobile Phone,1,9.0,Credit Card,Female,3.0,5,Mobile Phone,5,Married,2,1,12.0,8.0,8.0,9.0,150.93,0.320799544829018,0.5212712271552679,0.3438782109845583,0.001271540056723924,0.1168705455566174,0.013868007618305143,1.4,LOW,Ecommerce
54418,0,14.0,Mobile Phone,1,9.0,Credit Card,Male,3.0,4,Others,3,Married,2,0,,4.0,4.0,10.0,319.36,0.043422804235202714,-0.6354377566996251,0.3074805598591335,0.006543514191904721,0.3722027678433719,0.08453330076694057,2.0,LOW,Ecommerce
54419,0,25.0,Mobile Phone,1,7.0,Debit Card,Male,4.0,4,Mobile Phone,1,Married,3,0,12.0,2.0,2.0,1.0,152.23,0.060116058004266434,-0.20200120907992172,0.3908146968887936,0.00153835139672656,0.5623423499297293,0.21330633055978412,0.5,LOW,Ecommerce
54420,1,1.0,Computer,1,36.0,Credit Card,Male,4.0,5,Mobile Phone,4,Single,2,0,12.0,1.0,2.0,5.0,159.79,0.10745524413149365,0.3080448929691185,0.47718179511153125,0.008850423329382642,0.6031135956338675,0.28004073455930345,97.9,HIGH,Ecommerce
54421,0,6.0,Computer,1,14.0,Debit Card,Male,4.0,2,Mobile Phone,4,Married,3,0,21.0,1.0,2.0,4.0,152.94,0.2969023890697069,0.05904740798048769,0.09871480022248458,0.005620320300205054,0.5518562762800298,0.21695650544419115,0.4,LOW,Ecommerce
54422,0,12.0,Computer,3,9.0,Debit Card,Male,3.0,5,Laptop & Accessory,1,Married,5,0,19.0,2.0,8.0,6.0,177.49,0.1796027608408856,0.023618894851397648,0.3120272624530045,0.006754233360328198,0.4482852121980672,0.2691039570385564,3.3,LOW,Ecommerce
54423,0,6.0,Phone,1,9.0,COD,Male,3.0,5,Laptop & Accessory,5,Single,6,0,14.0,1.0,2.0,5.0,146.76,-0.4765182041112388,-0.37231601312800244,0.1951026887186127,0.006270606239984178,0.47250195004213624,0.24877035636007888,6.6,LOW,Ecommerce
54424,0,20.0,Mobile Phone,3,9.0,Cash on Delivery,Female,4.0,6,Grocery,4,Married,5,1,,7.0,8.0,8.0,293.72,-0.25870373585500506,0.0956790442266652,0.2944411779072883,0.0056719440691005134,0.5124060625929613,0.23259576397045925,18.5,LOW,Ecommerce
54425,1,1.0,Mobile Phone,1,9.0,Debit Card,Male,4.0,4,Mobile Phone,3,Single,4,0,12.0,1.0,2.0,1.0,159.85,-0.6011664408034059,0.5014649954951168,0.031391155836890346,0.005713640655833698,0.3960309259168957,0.13947517093243536,65.5,MEDIUM,Ecommerce
54426,0,3.0,Mobile Phone,3,9.0,Credit Card,Male,4.0,5,Laptop & Accessory,4,Married,4,0,20.0,2.0,2.0,1.0,191.44,0.16826010808773978,0.10798716661440758,0.052032821555279773,0.003961699865965673,0.3641045342563972,0.024682559055967723,2.4,LOW,Ecommerce
54427,0,5.0,Mobile Phone,1,30.0,Credit Card,Male,4.0,5,Laptop & Accessory,1,Married,2,0,22.0,1.0,8.0,9.0,180.82,0.0011955825250154206,-0.23209035185642438,0.19340867332494305,0.00247324594856785,0.1373094906387281,0.2320824917157612,0.3,LOW,Ecommerce
54428,0,1.0,Computer,1,12.0,Debit Card,Male,3.0,2,Laptop & Accessory,5,Married,3,0,13.0,2.0,2.0,6.0,165.0,-0.4671537300891784,-0.39901538423893224,0.17026537145462609,0.002396349973339134,0.18083781470401442,0.2735477455582771,0.4,LOW,Ecommerce
54429,0,19.0,Mobile Phone,1,27.0,Credit Card,Male,4.0,4,Grocery,1,Married,2,1,15.0,3.0,1.0,11.0,259.96,-0.10662326390336826,-0.22383783318223147,0.4797060135647588,0.0024943611114939548,0.14911839790691517,0.13170805031590269,0.2,LOW,Ecommerce
